MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,TARGET,OriginalDataSortOrder,Latitude,Longitude,StreetAddress_Full,ZipCode_Country,ZipCode_Full,ZipCode_FirstFive,ZipCode_LastFour,ZipCode_NearestApproximation
4.3859,45,4.93902439,1.048780488,941,2.868902439,2.702,16105,-122.5,37.75,"3712, Pacheco Street, Sunset District, San Francisco, San Francisco City and County, California, 94132, USA","94132, USA",94132,94132,-,-
3.4919,44,5.138418079,1.031073446,1137,3.211864407,2.718,16106,-122.5,37.75,"3712, Pacheco Street, Sunset District, San Francisco, San Francisco City and County, California, 94132, USA","94132, USA",94132,94132,-,-
3.96,45,4.944099379,1.00931677,920,2.857142857,2.722,16107,-122.54,37.76,"Sunset District, San Francisco, San Francisco City and County, California, 94122, USA","94122, USA",94122,94122,-,-
2.9632,44,5.26969697,1.039393939,872,2.642424242,2.863,16108,-122.5,37.75,"3712, Pacheco Street, Sunset District, San Francisco, San Francisco City and County, California, 94132, USA","94132, USA",94132,94132,-,-
3.7969,40,4.714285714,0.908163265,1266,2.583673469,2.978,16109,-122.5,37.74,"Ulloa Street, Sunset District, San Francisco, San Francisco City and County, California, 94132, USA","94132, USA",94132,94132,-,-
3.7552,45,5.178362573,1.020467836,1098,3.210526316,2.966,16110,-122.5,37.74,"Ulloa Street, Sunset District, San Francisco, San Francisco City and County, California, 94132, USA","94132, USA",94132,94132,-,-
5.6826,44,4.748387097,0.887096774,820,2.64516129,3,16111,-122.49,37.74,"3131, Ulloa Street, Sunset District, San Francisco, San Francisco City and County, California, 94116, USA","94116, USA",94116,94116,-,-
3.5,44,5.572769953,1.164319249,1087,2.551643192,2.757,16112,-122.5,37.74,"Ulloa Street, Sunset District, San Francisco, San Francisco City and County, California, 94132, USA","94132, USA",94132,94132,-,-
3.875,44,5.691441441,1.166666667,1434,3.22972973,2.757,16113,-122.5,37.74,"Ulloa Street, Sunset District, San Francisco, San Francisco City and County, California, 94132, USA","94132, USA",94132,94132,-,-
4.0217,46,4.817610063,0.958071279,1429,2.995807128,2.724,16114,-122.5,37.75,"3712, Pacheco Street, Sunset District, San Francisco, San Francisco City and County, California, 94132, USA","94132, USA",94132,94132,-,-
4.0625,44,4.822107081,1.062176166,1640,2.832469775,2.728,16115,-122.5,37.74,"Ulloa Street, Sunset District, San Francisco, San Francisco City and County, California, 94132, USA","94132, USA",94132,94132,-,-
3.9583,42,4.30749354,1.020671835,1041,2.689922481,2.737,16116,-122.5,37.74,"Ulloa Street, Sunset District, San Francisco, San Francisco City and County, California, 94132, USA","94132, USA",94132,94132,-,-
4.3611,44,5.166253102,1.166253102,1154,2.863523573,2.681,16117,-122.5,37.74,"Ulloa Street, Sunset District, San Francisco, San Francisco City and County, California, 94132, USA","94132, USA",94132,94132,-,-
4.1786,42,4.611494253,0.954022989,1230,2.827586207,2.711,16118,-122.54,37.74,"Sunset District, San Francisco, San Francisco City and County, California, 94122, USA","94122, USA",94122,94122,-,-
4.1029,52,5.632022472,1.008426966,847,2.379213483,5.00001,16119,-122.46,37.79,"Presidio Golf Course Clubhouse, Bay Area Ridge Trail, Presidio Terrace, San Francisco, San Francisco City and County, California, 94122, USA","94122, USA",94122,94122,-,-
2.9293,52,4.08490566,1.094339623,1067,2.013207547,3.5,16120,-122.46,37.78,"490, 2nd Avenue, Jordan Park, San Francisco, San Francisco City and County, California, 94118, USA","94118, USA",94118,94118,-,-
3.0265,52,4.374367622,1.048903879,1421,2.396290051,3.5,16121,-122.46,37.78,"490, 2nd Avenue, Jordan Park, San Francisco, San Francisco City and County, California, 94118, USA","94118, USA",94118,94118,-,-
3.7419,52,5.121890547,1.034825871,999,2.485074627,5.00001,16122,-122.46,37.79,"Presidio Golf Course Clubhouse, Bay Area Ridge Trail, Presidio Terrace, San Francisco, San Francisco City and County, California, 94122, USA","94122, USA",94122,94122,-,-
3.7887,52,4.926724138,1.110632184,1584,2.275862069,5.00001,16123,-122.46,37.78,"490, 2nd Avenue, Jordan Park, San Francisco, San Francisco City and County, California, 94118, USA","94118, USA",94118,94118,-,-
2.7431,51,3.857142857,1.002597403,880,2.285714286,3.071,16124,-122.47,37.78,"11th Avenue, Richmond District, San Francisco, San Francisco City and County, California, 94122, USA","94122, USA",94122,94122,-,-
3.7292,52,4.566724437,1.017331023,1302,2.256499133,4.167,16125,-122.47,37.78,"11th Avenue, Richmond District, San Francisco, San Francisco City and County, California, 94122, USA","94122, USA",94122,94122,-,-
4.75,52,4.771812081,1.045302013,1380,2.315436242,5.00001,16126,-122.47,37.79,"Veterans Boulevard, Richmond District, San Francisco, San Francisco City and County, California, 94122, USA","94122, USA",94122,94122,-,-
2.8125,52,5.022988506,1.206896552,194,2.229885057,5.00001,16127,-122.47,37.79,"Veterans Boulevard, Richmond District, San Francisco, San Francisco City and County, California, 94122, USA","94122, USA",94122,94122,-,-
3.9688,52,5.135775862,1.028017241,990,2.13362069,4.833,16128,-122.47,37.79,"Veterans Boulevard, Richmond District, San Francisco, San Francisco City and County, California, 94122, USA","94122, USA",94122,94122,-,-
3.5221,52,4.834008097,1.026315789,1078,2.182186235,4.433,16129,-122.47,37.78,"11th Avenue, Richmond District, San Francisco, San Francisco City and County, California, 94122, USA","94122, USA",94122,94122,-,-
4.1339,52,4.567058824,1.025882353,955,2.247058824,3.964,16130,-122.47,37.78,"11th Avenue, Richmond District, San Francisco, San Francisco City and County, California, 94122, USA","94122, USA",94122,94122,-,-
3.129,48,4.144736842,1.064327485,1674,2.447368421,3.75,16131,-122.48,37.78,"Chase, Geary Boulevard, Richmond District, San Francisco, San Francisco City and County, California, 94122, USA","94122, USA",94122,94122,-,-
4.1148,52,4.803076923,1.082051282,2246,2.303589744,4.578,16132,-122.48,37.79,"Baker Court, Seacliff, San Francisco, San Francisco City and County, California, 94122, USA","94122, USA",94122,94122,-,-
3.1653,44,4.476759628,1.054448871,1738,2.30810093,3.353,16133,-122.48,37.78,"Chase, Geary Boulevard, Richmond District, San Francisco, San Francisco City and County, California, 94122, USA","94122, USA",94122,94122,-,-
3.2028,32,4.217270195,1.135097493,1704,2.373259053,3.229,16134,-122.49,37.78,"6600, Geary Boulevard, Seacliff, San Francisco, San Francisco City and County, California, 94121, USA","94121, USA",94121,94121,-,-
3.6148,46,4.252252252,1.019305019,1783,2.294723295,3.522,16135,-122.49,37.78,"6600, Geary Boulevard, Seacliff, San Francisco, San Francisco City and County, California, 94121, USA","94121, USA",94121,94121,-,-
9.1881,52,7.255506608,1.039647577,546,2.405286344,5.00001,16136,-122.48,37.79,"Baker Court, Seacliff, San Francisco, San Francisco City and County, California, 94122, USA","94122, USA",94122,94122,-,-
6.1407,52,6.914285714,1.050549451,1143,2.512087912,5.00001,16137,-122.49,37.79,"Seacliff Avenue, Seacliff, San Francisco, San Francisco City and County, California, 94122, USA","94122, USA",94122,94122,-,-
10.7058,52,8.433898305,0.952542373,805,2.728813559,5.00001,16138,-122.49,37.79,"Seacliff Avenue, Seacliff, San Francisco, San Francisco City and County, California, 94122, USA","94122, USA",94122,94122,-,-
3.4236,52,4.641255605,1.103139013,2030,2.275784753,3.768,16139,-122.46,37.78,"490, 2nd Avenue, Jordan Park, San Francisco, San Francisco City and County, California, 94118, USA","94118, USA",94118,94118,-,-
3.4605,52,4.838235294,0.996323529,1364,2.507352941,4.417,16140,-122.46,37.78,"490, 2nd Avenue, Jordan Park, San Francisco, San Francisco City and County, California, 94118, USA","94118, USA",94118,94118,-,-
3.2396,52,4.021568627,1.082352941,1400,2.745098039,3.75,16141,-122.46,37.78,"490, 2nd Avenue, Jordan Park, San Francisco, San Francisco City and County, California, 94118, USA","94118, USA",94118,94118,-,-
2.8553,52,4.664652568,1.098187311,1636,2.471299094,3.607,16142,-122.46,37.78,"490, 2nd Avenue, Jordan Park, San Francisco, San Francisco City and County, California, 94118, USA","94118, USA",94118,94118,-,-
3.9375,52,4.688693098,1.010279001,2099,3.082232012,4.029,16143,-122.46,37.77,"Club House, Bowling Green Drive, Inner Sunset, San Francisco, San Francisco City and County, California, 94122, USA","94122, USA",94122,94122,-,-
4.1635,52,5.944297082,1.175066313,1042,2.763925729,3.984,16144,-122.47,37.77,"Japanese Tea Garden, 75, Hagiwara Tea Garden Drive, Inner Sunset, San Francisco, San Francisco City and County, California, 94102, USA","94102, USA",94102,94102,-,-
4.0652,52,5.365566038,0.971698113,1166,2.75,4.213,16145,-122.47,37.78,"11th Avenue, Richmond District, San Francisco, San Francisco City and County, California, 94122, USA","94122, USA",94122,94122,-,-
3.1989,52,4.295049505,1.033663366,1220,2.415841584,4.469,16146,-122.47,37.78,"11th Avenue, Richmond District, San Francisco, San Francisco City and County, California, 94122, USA","94122, USA",94122,94122,-,-
3.1392,52,4.99323181,1.094754653,1448,2.450084602,4.224,16147,-122.47,37.78,"11th Avenue, Richmond District, San Francisco, San Francisco City and County, California, 94122, USA","94122, USA",94122,94122,-,-
4.0208,52,5.877431907,1.107003891,1479,2.877431907,4.146,16148,-122.47,37.78,"11th Avenue, Richmond District, San Francisco, San Francisco City and County, California, 94122, USA","94122, USA",94122,94122,-,-
4.1856,52,5.004901961,0.926470588,1153,2.825980392,4.047,16149,-122.47,37.78,"11th Avenue, Richmond District, San Francisco, San Francisco City and County, California, 94122, USA","94122, USA",94122,94122,-,-
3.8571,52,5.04494382,1.019261637,1350,2.166934189,3.667,16150,-122.47,37.77,"Japanese Tea Garden, 75, Hagiwara Tea Garden Drive, Inner Sunset, San Francisco, San Francisco City and County, California, 94102, USA","94102, USA",94102,94102,-,-
3.4883,52,4.914516129,1.033870968,1427,2.301612903,3.372,16151,-122.48,37.78,"Chase, Geary Boulevard, Richmond District, San Francisco, San Francisco City and County, California, 94122, USA","94122, USA",94122,94122,-,-
4.218,52,5.396761134,1.042510121,1362,2.75708502,3.938,16152,-122.48,37.78,"Chase, Geary Boulevard, Richmond District, San Francisco, San Francisco City and County, California, 94122, USA","94122, USA",94122,94122,-,-
3.8899,52,4.5,1.047535211,1202,2.116197183,3.485,16153,-122.48,37.77,"Overlook Drive, Richmond District, San Francisco, San Francisco City and County, California, 94122, USA","94122, USA",94122,94122,-,-
3.5588,50,5.177458034,1.047961631,1111,2.664268585,3.464,16154,-122.48,37.78,"Chase, Geary Boulevard, Richmond District, San Francisco, San Francisco City and County, California, 94122, USA","94122, USA",94122,94122,-,-
3.5865,52,5.650485437,1.186407767,1508,2.92815534,3.114,16155,-122.48,37.78,"Chase, Geary Boulevard, Richmond District, San Francisco, San Francisco City and County, California, 94122, USA","94122, USA",94122,94122,-,-
3.0877,47,4.184782609,0.998447205,1505,2.336956522,3.291,16156,-122.49,37.78,"6600, Geary Boulevard, Seacliff, San Francisco, San Francisco City and County, California, 94121, USA","94121, USA",94121,94121,-,-
3.0278,52,5.172932331,1.085714286,1663,2.50075188,3.563,16157,-122.49,37.78,"6600, Geary Boulevard, Seacliff, San Francisco, San Francisco City and County, California, 94121, USA","94121, USA",94121,94121,-,-
3.7036,52,5.113537118,1,1170,2.554585153,3.692,16158,-122.49,37.77,"John F Kennedy Drive, Sunset District, San Francisco, San Francisco City and County, California, 94122, USA","94122, USA",94122,94122,-,-
4.125,52,5.792857143,1.080952381,1070,2.547619048,3.595,16159,-122.5,37.77,"Fulton Street, Sunset District, San Francisco, San Francisco City and County, California, 94122, USA","94122, USA",94122,94122,-,-
2.6719,52,4.691075515,1.004576659,1109,2.537757437,3.185,16160,-122.49,37.78,"6600, Geary Boulevard, Seacliff, San Francisco, San Francisco City and County, California, 94121, USA","94121, USA",94121,94121,-,-
3.6429,42,5.246628131,1.115606936,1419,2.734104046,3.284,16161,-122.49,37.78,"6600, Geary Boulevard, Seacliff, San Francisco, San Francisco City and County, California, 94121, USA","94121, USA",94121,94121,-,-
4.2414,49,4.857142857,0.984375,1040,2.321428571,5.00001,16162,-122.49,37.78,"6600, Geary Boulevard, Seacliff, San Francisco, San Francisco City and County, California, 94121, USA","94121, USA",94121,94121,-,-
3.5833,50,4.338600451,0.963882619,1049,2.367945824,3.485,16163,-122.5,37.78,"7522, Geary Boulevard, Seacliff, San Francisco, San Francisco City and County, California, 94121, USA","94121, USA",94121,94121,-,-
3.9954,52,4.655263158,1.089473684,1032,2.715789474,3.247,16164,-122.5,37.77,"Fulton Street, Sunset District, San Francisco, San Francisco City and County, California, 94122, USA","94122, USA",94122,94122,-,-
5.0562,52,5.539759036,1.062650602,1252,3.01686747,3.367,16165,-122.5,37.77,"Fulton Street, Sunset District, San Francisco, San Francisco City and County, California, 94122, USA","94122, USA",94122,94122,-,-
3.5833,52,5.15819209,1.071563089,1312,2.470809793,3.229,16166,-122.5,37.77,"Fulton Street, Sunset District, San Francisco, San Francisco City and County, California, 94122, USA","94122, USA",94122,94122,-,-
3.7167,46,4.69982238,1.078152753,1418,2.518650089,3.328,16167,-122.5,37.78,"7522, Geary Boulevard, Seacliff, San Francisco, San Francisco City and County, California, 94121, USA","94121, USA",94121,94121,-,-
4.7328,45,5.573913043,1.084782609,1056,2.295652174,3.511,16168,-122.51,37.78,"2671, El Camino del Mar, San Francisco, San Francisco City and County, California, 94121, USA","94121, USA",94121,94121,-,-
4.0353,47,5.497797357,1.088105727,1201,2.645374449,3.422,16169,-122.51,37.78,"2671, El Camino del Mar, San Francisco, San Francisco City and County, California, 94121, USA","94121, USA",94121,94121,-,-
2.9201,32,3.725524476,1.092657343,1229,2.148601399,3.222,16170,-122.55,37.79,"Point Bonita Trail, Marin County, California, 94121-1545, USA","94121-1545, USA",94121-1545,94121,1545,-
3.4051,45,5.945922747,1.079828326,4715,4.0472103,5.00001,16171,-122.47,37.81,"Long Avenue, Presidio Terrace, San Francisco, San Francisco City and County, California, 94122, USA","94122, USA",94122,94122,-,-
15.0001,52,8,1,13,13,5.00001,16172,-122.5,37.79,"Coastal Trail, Seacliff, San Francisco, San Francisco City and County, California, 94122, USA","94122, USA",94122,94122,-,-
3.527,17,3.592995169,1.169082126,1453,1.754830918,3.189,16173,-122.54,37.72,"Skyline Boulevard, San Francisco, San Francisco City and County, California, 94132, USA","94132, USA",94132,94132,-,-
1.2387,42,4.248741188,1.132930514,3549,3.574018127,2.128,16174,-122.42,37.72,"John F Shelley Drive, Visitacion Valley, San Francisco, San Francisco City and County, California, 94134, USA","94134, USA",94134,94134,-,-
2.7083,10,4.435185185,1.157407407,355,3.287037037,1.804,16175,-122.36,37.72,"Morrell Street, Hunters Point, San Francisco, San Francisco City and County, California, 94124, USA","94124, USA",94124,94124,-,-
10.2264,52,4.666666667,0.888888889,37,1.37037037,2.25,16176,-122.39,37.74,"Flora Grubb Gardens, 1634, Jerrold Avenue, Bayview District, San Francisco, San Francisco City and County, California, 94124, USA","94124, USA",94124,94124,-,-
6.1359,26,6,1,23,2.555555556,2.25,16177,-122.4,37.75,"Cesar Chavez Street, Potrero Hill, San Francisco, San Francisco City and County, California, 94124, USA","94124, USA",94124,94124,-,-
4.2708,47,6.554216867,1.144578313,558,3.361445783,2.071,16178,-122.38,37.71,"Donner Avenue, Hunters Point, San Francisco, San Francisco City and County, California, 94124, USA","94124, USA",94124,94124,-,-
3.3625,47,4.632022472,0.921348315,1183,3.323033708,2.237,16179,-122.4,37.71,"Peninsula Avenue, Visitacion Valley, San Francisco, San Francisco City and County, California, 94124, USA","94124, USA",94124,94124,-,-
0.9365,28,3.043887147,1.134796238,1618,2.536050157,0.525,16180,-121.28,37.96,"969, East Fremont Street, Stockton, San Joaquin County, California, 95202, USA","95202, USA",95202,95202,-,-
1.1094,49,3.773584906,1.144654088,1448,4.553459119,0.525,16181,-121.28,37.95,"730, East Sonora Street, Stockton, San Joaquin County, California, 95202, USA","95202, USA",95202,95202,-,-
1.2904,46,3.081081081,0.990990991,1109,3.33033033,0.633,16182,-121.28,37.95,"730, East Sonora Street, Stockton, San Joaquin County, California, 95202, USA","95202, USA",95202,95202,-,-
1.2411,52,3.441860465,1.255813953,630,2.441860465,1.125,16183,-121.29,37.96,"642, North Hunter Street, Stockton, San Joaquin County, California, 95202, USA","95202, USA",95202,95202,-,-
0.8738,52,3.376470588,1.4,154,1.811764706,0.75,16184,-121.29,37.96,"642, North Hunter Street, Stockton, San Joaquin County, California, 95202, USA","95202, USA",95202,95202,-,-
0.7714,16,2.69858156,1.085106383,438,1.553191489,0.875,16185,-121.29,37.95,"Ort J. Lofthus Freeway, Stockton, San Joaquin County, California, 95202, USA","95202, USA",95202,95202,-,-
2.2024,9,3.492227979,1.25388601,575,2.979274611,0.45,16186,-121.3,37.95,"West Side Freeway, Stockton, San Joaquin County, California, 95203, USA","95203, USA",95203,95203,-,-
0.7917,52,2.018867925,1.490566038,167,3.150943396,0.225,16187,-121.29,37.95,"Ort J. Lofthus Freeway, Stockton, San Joaquin County, California, 95202, USA","95202, USA",95202,95202,-,-
1.7875,24,3.533527697,1.067055394,1202,3.504373178,0.768,16188,-121.3,37.96,"845, North Lincoln Street, Stockton, San Joaquin County, California, 95202, USA","95202, USA",95202,95202,-,-
2.3393,48,5.148148148,1.050925926,583,2.699074074,0.776,16189,-121.31,37.96,"1221, Acacia Street, Stockton, San Joaquin County, California, 95203, USA","95203, USA",95203,95203,-,-
1.2962,52,3.659090909,1.090909091,1025,2.329545455,1.102,16190,-121.29,37.97,"1617, North California Street, Stockton, San Joaquin County, California, 95202, USA","95202, USA",95202,95202,-,-
1.3438,48,3.848484848,1.170995671,1237,2.677489177,1.031,16191,-121.29,37.96,"642, North Hunter Street, Stockton, San Joaquin County, California, 95202, USA","95202, USA",95202,95202,-,-
1.3191,50,3.448347107,1.152892562,1340,2.768595041,0.923,16192,-121.29,37.96,"642, North Hunter Street, Stockton, San Joaquin County, California, 95202, USA","95202, USA",95202,95202,-,-
1.125,31,3.700416089,1.126213592,1398,1.938973648,1.104,16193,-121.3,37.96,"845, North Lincoln Street, Stockton, San Joaquin County, California, 95202, USA","95202, USA",95202,95202,-,-
3.6591,52,5.673076923,0.915384615,736,2.830769231,1.051,16194,-121.3,37.96,"845, North Lincoln Street, Stockton, San Joaquin County, California, 95202, USA","95202, USA",95202,95202,-,-
1.7788,52,4.353697749,1.009646302,679,2.183279743,0.974,16195,-121.3,37.96,"845, North Lincoln Street, Stockton, San Joaquin County, California, 95202, USA","95202, USA",95202,95202,-,-
3.226,52,5.372469636,0.947368421,1157,2.342105263,1.076,16196,-121.31,37.96,"1221, Acacia Street, Stockton, San Joaquin County, California, 95203, USA","95203, USA",95203,95203,-,-
3.3466,52,5.73354232,0.943573668,694,2.175548589,0.926,16197,-121.31,37.96,"1221, Acacia Street, Stockton, San Joaquin County, California, 95203, USA","95203, USA",95203,95203,-,-
1.65,47,4.901878914,1.058455115,1455,3.037578288,0.66,16198,-121.28,37.97,"1119, East Harding Way, Stockton, San Joaquin County, California, 95205, USA","95205, USA",95205,95205,-,-
1.425,43,3.690909091,1.018181818,1805,4.102272727,0.613,16199,-121.27,37.96,"1661, East Miner Avenue, Stockton, San Joaquin County, California, 95205, USA","95205, USA",95205,95205,-,-
1.7212,43,3.868055556,1.145833333,573,3.979166667,0.59,16200,-121.27,37.95,"601, South Wilson Way, Stockton, San Joaquin County, California, 95205, USA","95205, USA",95205,95205,-,-
1.8261,52,4.251612903,0.993548387,1368,4.412903226,0.546,16201,-121.27,37.95,"601, South Wilson Way, Stockton, San Joaquin County, California, 95205, USA","95205, USA",95205,95205,-,-
1.7386,38,4.129032258,1.072580645,676,5.451612903,0.52,16202,-121.27,37.94,"Airport Way, Stockton, San Joaquin County, California, 95206, USA","95206, USA",95206,95206,-,-
1.4688,44,3.642487047,0.924870466,1489,3.857512953,0.568,16203,-121.28,37.94,"519, East Charter Way, Stockton, San Joaquin County, California, 95206, USA","95206, USA",95206,95206,-,-
1.7039,48,4.194774347,1.054631829,1406,3.339667458,0.527,16204,-121.28,37.94,"519, East Charter Way, Stockton, San Joaquin County, California, 95206, USA","95206, USA",95206,95206,-,-
0.696,52,5.333333333,1.592592593,272,5.037037037,0.425,16205,-121.29,37.95,"Ort J. Lofthus Freeway, Stockton, San Joaquin County, California, 95202, USA","95202, USA",95202,95202,-,-
2.0303,40,4.925087108,1.141114983,2037,3.548780488,0.638,16206,-121.29,37.94,"130, West Jackson Street, Stockton, San Joaquin County, California, 95202, USA","95202, USA",95202,95202,-,-
1.2625,40,4.612440191,1.100478469,742,3.550239234,0.43,16207,-121.32,37.95,"304, Port Road 2, Stockton, San Joaquin County, California, 95203, USA","95203, USA",95203,95203,-,-
1.9531,41,3.826530612,1.102040816,323,3.295918367,0.45,16208,-121.31,37.94,"South Fresno Avenue, Stockton, San Joaquin County, California, 95203, USA","95203, USA",95203,95203,-,-
1.3417,40,4.659793814,1.12371134,412,4.24742268,0.608,16209,-121.3,37.94,"South Stockton Street, Stockton, San Joaquin County, California, 95203, USA","95203, USA",95203,95203,-,-
2.375,52,4.8,1.2,23,4.6,0.675,16210,-121.3,37.94,"South Stockton Street, Stockton, San Joaquin County, California, 95203, USA","95203, USA",95203,95203,-,-
2.625,36,2.857142857,0.714285714,64,4.571428571,0.55,16211,-121.32,37.94,"Port Road 21, Stockton, San Joaquin County, California, 95203, USA","95203, USA",95203,95203,-,-
3.6094,52,6.05625,1.0375,788,2.4625,1.184,16212,-121.31,37.96,"1221, Acacia Street, Stockton, San Joaquin County, California, 95203, USA","95203, USA",95203,95203,-,-
3.1845,47,4.761904762,0.963585434,922,2.582633053,0.872,16213,-121.32,37.96,"1829, West Rose Street, Stockton, San Joaquin County, California, 95203, USA","95203, USA",95203,95203,-,-
2.0398,46,4.91152815,0.978552279,975,2.613941019,0.881,16214,-121.32,37.96,"1829, West Rose Street, Stockton, San Joaquin County, California, 95203, USA","95203, USA",95203,95203,-,-
2.5488,42,4.775811209,1.002949853,906,2.672566372,0.803,16215,-121.33,37.96,"2348, West Willow Street, Stockton, San Joaquin County, California, CA 95203, USA","95203, USA",95203,95203,-,-
2.1284,27,4.420673077,1.0625,2010,4.831730769,0.594,16216,-121.34,37.96,"2958, Canal Drive, Stockton, San Joaquin County, California, CA 95203, USA","95203, USA",95203,95203,-,-
1.7885,36,5.151724138,1.303448276,338,2.331034483,0.621,16217,-121.32,37.95,"304, Port Road 2, Stockton, San Joaquin County, California, 95203, USA","95203, USA",95203,95203,-,-
2.7656,5,6.15,1.05,50,2.5,0.5,16218,-121.32,37.96,"1829, West Rose Street, Stockton, San Joaquin County, California, 95203, USA","95203, USA",95203,95203,-,-
3.765,33,5.717889908,1.041284404,1203,2.759174312,0.946,16219,-121.34,37.97,"2745, Alpine Avenue, Stockton, San Joaquin County, California, 95204, USA","95204, USA",95204,95204,-,-
3.0354,23,4.327217125,1.00764526,1554,2.376146789,1.137,16220,-121.34,37.96,"2958, Canal Drive, Stockton, San Joaquin County, California, CA 95203, USA","95203, USA",95203,95203,-,-
3.1406,33,5.448584203,1.01490313,1698,2.530551416,0.939,16221,-121.35,37.97,"3333, Princeton Avenue, Country Club, San Joaquin County, California, CA 95204, USA","95204, USA",95204,95204,-,-
3.9922,32,5.738317757,0.887850467,227,2.121495327,2.474,16222,-121.36,37.96,"Cart Path, Country Club, San Joaquin County, California, CA 95204, USA","95204, USA",95204,95204,-,-
5.8995,21,6.958549223,0.948186528,462,2.393782383,1.899,16223,-121.35,37.96,"3614, Country Club Boulevard, Stockton, San Joaquin County, California, CA 95204, USA","95204, USA",95204,95204,-,-
3.066,37,4.882706767,0.966917293,1737,2.612030075,0.941,16224,-121.32,37.98,"3650, Martel Avenue, Stockton, San Joaquin County, California, 95211, USA","95211, USA",95211,95211,-,-
3.4625,36,5.722426471,1.058823529,1746,3.209558824,0.846,16225,-121.33,37.98,"3944, Crawford Court, Stockton, San Joaquin County, California, 95211, USA","95211, USA",95211,95211,-,-
3.5404,38,5.643493761,1.024955437,1351,2.408199643,0.916,16226,-121.33,37.97,"2091, West Monterey Avenue, Stockton, San Joaquin County, California, 95204, USA","95204, USA",95204,95204,-,-
3.3235,46,5.011037528,0.942604857,1097,2.421633554,0.878,16227,-121.32,37.97,"2606, Grange Avenue, Stockton, San Joaquin County, California, 95211, USA","95211, USA",95211,95211,-,-
2.9107,43,5.600456621,1.118721461,1093,2.49543379,0.888,16228,-121.32,37.97,"2606, Grange Avenue, Stockton, San Joaquin County, California, 95211, USA","95211, USA",95211,95211,-,-
2.5195,20,5.049707602,1.128654971,730,2.134502924,0.926,16229,-121.33,37.96,"2348, West Willow Street, Stockton, San Joaquin County, California, CA 95203, USA","95203, USA",95203,95203,-,-
3.5703,43,4.721875,0.9125,721,2.253125,0.874,16230,-121.33,37.97,"2091, West Monterey Avenue, Stockton, San Joaquin County, California, 95204, USA","95204, USA",95204,95204,-,-
2.0043,36,5.264150943,1.326145553,999,2.692722372,0.908,16231,-121.33,37.97,"2091, West Monterey Avenue, Stockton, San Joaquin County, California, 95204, USA","95204, USA",95204,95204,-,-
3.0625,47,5.470113086,1.071082391,1228,1.983844911,1.415,16232,-121.31,37.98,"Talking Pillars, 3601, Pacific Avenue, Stockton, San Joaquin County, California, 95207, USA","95207, USA",95207,95207,-,-
4.061,52,5.843137255,1.052941176,1128,2.211764706,1.136,16233,-121.3,37.97,"1870, Concord Avenue, Stockton, San Joaquin County, California, 95204, USA","95204, USA",95204,95204,-,-
5.1915,42,5.902912621,0.896440129,720,2.330097087,1.837,16234,-121.31,37.97,"1020, South Country Club Boulevard, Stockton, San Joaquin County, California, 95204, USA","95204, USA",95204,95204,-,-
3.6667,45,5.891402715,1.027149321,988,2.235294118,1.231,16235,-121.31,37.97,"1020, South Country Club Boulevard, Stockton, San Joaquin County, California, 95204, USA","95204, USA",95204,95204,-,-
2.625,42,3.93081761,0.899371069,533,3.352201258,0.654,16236,-121.29,37.98,"American Street, Stockton, San Joaquin County, California, 95204, USA","95204, USA",95204,95204,-,-
1.7794,52,5.954274354,1.103379722,1392,2.767395626,0.988,16237,-121.29,37.97,"1617, North California Street, Stockton, San Joaquin County, California, 95202, USA","95202, USA",95202,95202,-,-
2.5043,49,4.547272727,1.027272727,1171,2.129090909,0.767,16238,-121.29,37.98,"American Street, Stockton, San Joaquin County, California, 95204, USA","95204, USA",95204,95204,-,-
4.175,47,5.344594595,1.038288288,990,2.22972973,0.983,16239,-121.3,37.98,"34, Alpine Avenue, Stockton, San Joaquin County, California, 95204, USA","95204, USA",95204,95204,-,-
2.2981,52,5.867532468,1.083116883,766,1.98961039,1.054,16240,-121.3,37.97,"1870, Concord Avenue, Stockton, San Joaquin County, California, 95204, USA","95204, USA",95204,95204,-,-
3.4141,41,5.027027027,1.032432432,463,2.502702703,0.906,16241,-121.29,37.99,"4119, Coronado Avenue, Stockton, San Joaquin County, California, 95210, USA","95210, USA",95210,95210,-,-
1.5152,30,2.425572519,1.007633588,2019,3.853053435,0.813,16242,-121.29,37.99,"4119, Coronado Avenue, Stockton, San Joaquin County, California, 95210, USA","95210, USA",95210,95210,-,-
2.6673,38,5.042462845,1.048832272,1167,2.477707006,0.875,16243,-121.3,37.99,"250, East Harper Street, Stockton, San Joaquin County, California, 95211, USA","95211, USA",95211,95211,-,-
2.6364,39,5.348652932,1.04437401,1388,2.199683043,0.938,16244,-121.3,37.98,"34, Alpine Avenue, Stockton, San Joaquin County, California, 95204, USA","95204, USA",95204,95204,-,-
2.8854,42,5.103092784,1.195876289,284,2.927835052,0.557,16245,-121.28,37.99,"1803, Shady Forest Way, Stockton, San Joaquin County, California, CA 95205, USA","95205, USA",95205,95205,-,-
2.1265,32,4.436314363,1.111111111,2050,2.777777778,0.557,16246,-121.26,37.98,"1971, Sunset Avenue, August, San Joaquin County, California, CA 95205, USA","95205, USA",95205,95205,-,-
